0	gene	DN	DN	DN	ctrl	ctrl	ctrl
2186	DMPK	10.15886211	9.898299062	10.01889562	8.887220615	8.64096791	9.578750064
2189	DMWD	11.61909658	11.70908381	10.92087386	10.4459977	10.37666806	10.54761755
2193	DNAH17	8.33315535	8.964052011	9.768018869	7.006746832	7.347842794	5.614709844
2194	DNAH3	10.09368165	8.956811732	7.518062976	7.053111336	7.86913112	6.769507291
2212	DNAJC22	7.322829498	9.120756273	8.236970886	5.815063017	6.733354341	5.608809243
2225	DNASE1L2	6.557655155	6.556122818	6.806066226	5.925999419	5.928370323	5.247927513
2235	DNPH1	10.85237345	10.64889681	11.18310807	10.37959497	10.16979976	9.712784909
2238	DOC2A	7.432959407	6.619119511	7.010108453	5.832890014	5.99095486	6.478971805
2239	DOC2B	8.904183003	8.802193217	8.307883849	6.985272714	7.54303182	7.146695948
2241	DOCK10	7.820178962	8.853777381	8.857825524	6.01346226	5.815063017	7.681941137
2246	DOHH	8.817783122	8.306289585	7.069315495	6.474111514	6.92421868	6.509379149
2248	DOK2	11.34955769	10.8752886	10.6617781	9.325979979	10.48311038	9.691569059
2251	DOLK	11.45378506	12.02288792	10.92027841	10.38543104	10.89814788	9.940460429
2255	DOT1L	9.187475798	6.875288598	8.566244355	6.662490364	6.444600814	5.493455201
2257	DPEP1	13.51072709	12.65167959	13.43819407	11.57841987	11.99286754	11.39542703
2258	DPF1	8.701133155	9.228337712	9.396604781	7.096978636	7.011227255	6.77478706
2271	DPYS	10.86843676	10.30742853	11.20279725	9.951721829	9.979853867	8.707704233
2277	DRD1	6.927185358	8.392746732	8.10433666	6.465974465	7.087462841	6.17990909
2279	DRD3	9.829247043	9.506803438	9.210306058	7.707359132	8.411087227	8.128252152
2310	DUSP2	7.613236955	7.312882955	7.053111336	6.116863758	6.58345891	6.669593751
2334	DYRK2	8.405424867	7.813139851	8.452447178	7.292167921	7.139551352	7.178249534
2340	E2F2	7.073606041	7.562242424	8.677719642	6.213347282	6.205548911	5.266786541
2353	ECHS1	11.70126314	11.88321604	12.06147245	10.97060924	10.74550627	11.11341661
2357	ECRP	7.577428828	8.008428622	7.570614722	6.610286657	6.765534746	6.607330314
2384	EFNA2	10.33242823	10.90625176	10.1574101	8.007307647	9.67507492	8.99830835
2392	EFR3B	6.692092375	6.430731195	5.84130217	4.724286278	5.191141356	5.737866817
2398	EGR1	10.3034383	10.90786709	10.55362929	9.368506462	9.661956197	9.541483864
2399	EGR2	7.9795681	7.335390355	8.019034669	3.632268215	4.916476644	4.044394119
2404	EHHADH	8.515305605	7.496654083	8.614709844	7.587214952	6.727920455	6.909293086
2415	EIF2B1	6.94016675	7.114783447	5.581953751	4.590961241	4.738767837	4.008988783
2441	EIF4EBP1	11.60839345	10.65499397	12.02631595	8.529820947	9.086401646	10.49525544
2452	ELAC2	9.183263185	9.68562484	9.680183682	8.782506856	8.796688594	8.841092545
2455	ELAVL2	9.058803518	9.446566409	9.575066465	8.672425342	8.804453736	8.142872887
2462	ELF5	6.896029603	7.347842794	6.46760555	6.106432078	5.933100475	5.321928095
2468	ELMO1	9.635173947	10.37134105	8.782015335	8.275658945	8.233140296	8.62497818
2469	ELN	9.640064136	9.501140543	9.542644987	6.741466986	8.603626345	8.256444596
2489	EMX2	7.082149041	8.591335336	8.513727596	5.66106548	6.651051691	5.64096791
2490	EN2	8.678600139	7.840777924	6.98982022	5.485426827	6.461888664	5.617651119
2495	ENG	15.36488358	15.19613719	14.79941317	13.58983838	13.57688583	14.677571
2496	ENO1	13.55716451	13.62263528	14.04287343	12.60378859	12.3369528	12.95046477
2518	EPB41L3	10.34473975	9.783980414	9.961739073	9.298749947	9.251482411	8.529820947
2521	EPHA1	6.427941333	7.358431429	6.477353527	5.343407822	5.169925001	5.083213368
2525	EPHA5	7.762437187	6.321326726	6.868307722	4.668648462	5.394605371	5.141596278
2527	EPHB1	9.591896296	8.623515741	7.11997861	6.911691582	7.390598906	6.255500733
2528	EPHB2	9.250456182	8.354763326	8.600656308	7.283859745	7.708049252	7.875288598
2530	EPHB4	12.70035302	11.95375995	11.94829422	10.5863707	10.53099149	11.72067179
2537	EPO	8.329123596	7.991521846	7.040015679	6.431288654	6.708739041	6.619119511
2550	ERC1	10.203348	9.757723349	9.76586621	7.909893084	8.388447876	9.564530601
2554	ERCC2	9.937153095	10.35435959	9.891214106	9.039330346	9.061506207	9.306232615
2561	ERG	11.11147804	10.77456059	10.32468686	9.540176483	9.641464745	10.22086197
2568	ERLIN2	8.689299161	8.937520951	8.282161767	7.64096791	7.874059203	6.726558779
2577	ERVW-1	7.068240861	8.133912814	6.38024459	5.832890014	6.135452784	4.727920455
2580	ESPL1	9.414050945	10.35985935	9.57761765	8.557655155	9.027905997	8.685449638
2581	ESR1	9.589604335	9.79721568	9.286731013	8.845725254	8.451417196	8.562147005
2583	ESRRA	11.1323712	11.17966033	11.02507033	10.36916109	10.39242476	10.40333164
2584	ESRRB	7.923030298	7.774128144	7.883254231	5.675251386	6.509379149	5.491853096
2597	ETV4	8.011227255	8.059614856	8.446669787	6.666756592	7.069315495	6.665335917
2612	EXOSC2	9.097900444	8.934280594	9.780867802	7.78496195	7.311975314	8.73454028
2627	EZH2	8.177917792	9.177170346	7.656067274	6	7.081083929	5.545350645
2641	F7	10.55209267	10.46923479	9.935459748	8.962606859	9.107217076	9.435670261
2648	FABP3	8.29186137	6.395748328	5.830356747	5.361066489	5.392317423	4.232660757
2650	FABP5	8.730979533	7.566815154	8.063395081	6.87897051	6.98982022	6.598424761
2651	FABP6	10.32406801	9.521992956	9.392532094	8.758889433	8.425006041	7.807998839
2655	FADS2	10.44511834	10.04015271	9.899961067	8.923030298	9.594137956	8.05853297
2660	FAIM3	8.687900522	8.09117089	9.405673332	7.286788759	8.155324229	7.034523875
2662	FAM105A	7.194756854	7.108524457	6.474111514	5.189824559	6.506208389	5.133399125
2670	FAM131B	9.701479748	7.364572432	9.187599513	6.462706751	6.070389328	5.970393538
2675	FAM149A	9.060966074	8.77774846	8.690696444	6.976134473	2.963474124	7.671717965
2676	FAM149B1	8.4400386	7.766197597	7.797012978	6.689299161	6.92243574	7.09592442
2698	FAM214B	11.12179251	11.0996542	10.3023339	9.775335871	9.531771325	10.10074906
2708	FAM53B	10.80396964	10.96383533	10.29863541	9.295998462	8.908392621	9.986837537
2718	FANCA	7.297374861	6.898450233	6.534497434	6.048759312	5.970393538	5.850499414
2729	FASLG	8.243888012	8.959712205	8.084011098	5.781359714	7.527867927	5.490249211
2742	FBP1	12.65161233	11.52674374	12.16342954	11.12205145	11.20298086	10.26666943
2757	FCER1A	7.970393538	5.87036472	7.821455119	4.129283017	4.343407822	4.478971805
2760	FCGBP	9.823207993	9.263034406	9.500244367	8.949243096	7.934870291	8.338513555
2769	FCHO1	10.13750352	10.51865316	9.443358004	9.012065788	9.208234358	9.212131562
2772	FCN2	10.53877094	8.614709844	10.32788942	7.43629512	7.176921112	6.776103988
2775	FDPS	10.89292222	11.01283401	11.29220658	10.08653434	9.961594391	10.58674598
2785	FETUB	7.861707287	8.570614722	9.120497098	7.146186791	6.932510053	7.199672345
2786	FEV	8.627533884	8.80928581	8.664625055	8.153298683	7.918266959	7.700439718
2795	FGF18	9.087285941	9.26974992	8.13271358	7.926394445	7.377933215	6.942122696
2797	FGF3	10.10891644	9.439830884	10.10263189	8.654993973	8.714932352	8.651410526
2804	FGFBP1	8.75788999	8.763876285	8.802193217	7.375908263	5.439623138	5.548436625
2811	FGL1	6.859224162	6.364572432	5.807354922	5.807354922	5.048759312	5.137503524
2813	FGR	10.94865925	11.20860017	11.48381578	10.19426438	10.26514618	10.36347774
2851	FMO1	9.255264671	8.33315535	8.454916138	7.393175914	6.730639956	5.031218731
2856	FMO6P	9.649974651	7.21042783	6.716990894	5.794415866	6.338067798	4.584962501
2858	FMOD	7.811214118	6.303780748	8.714932352	3.596935142	5.951867504	5.566815154
2868	FOLR2	10.01583316	10.56643465	9.809768129	9.271229563	8.220620167	9.164404158
2875	FOXA2	9.651858944	7.74281467	7.919161284	6.727920455	5.756222713	6.037821465
2882	FOXF2	7.501439145	6.58044702	5.705977902	4.578938713	4.277984747	5.06608919
2883	FOXG1	11.82595254	11.84611717	12.09763713	10.7538293	11.21852267	11.17777207
2884	FOXH1	7.520422249	7.529040056	7.608069968	5.672425342	5.862947248	6.616181231
2891	FOXN1	7.131342539	7.818901676	7.366322214	5.911691582	6.161887682	5.822730148
2892	FOXN2	6.704595348	7.177917792	6.083213368	3.837943242	5.5360529	4.797012978
2897	FPGS	8.775774869	7.948367232	7.68580002	7.103287808	7.144658243	7.203592714
2901	FPR3	9.049304033	9.6231499	8.686850653	8.344739746	8.119459934	8.060155495
2902	FRAT2	8.726558779	7.663913842	7.449561375	6.324930463	6.132713785	7.333303862
2906	FRMPD1	8.847370601	9.599726916	7.213347282	5.923624611	7.435461914	6.616181231
2907	FRMPD4	6.268658955	6.217230716	6.262094845	5.994353437	5.110613806	5.087462841
2914	FSHB	8.992371907	9.259507895	8.578183968	8.384567923	7.857980995	7.722466024
2919	FSTL4	6.334496768	5.94016675	5.638073837	3.906890596	5.145677455	4.733354341
2922	FTL	16.15077068	15.81059423	16.95077344	15.21266357	15.28943897	15.34068813
2930	FUT1	11.39922451	11.45568682	10.41256985	10.25738784	10.03905612	10.2564446
2931	FUT2	7.83447105	6.656067274	6.194756854	4.82527683	3.916476644	2.087462841
2932	FUT3	9.422485316	8.708739041	8.976707312	8.45532722	6.830356747	7.271463028
2938	FUT8	8.669593751	7.985272714	7.87835751	7.330916878	5.318316841	6.633721813
2945	FXYD3	7.694183743	7.357552005	8.142617655	4.832890014	5.395748328	6.855491443
2961	GAB1	7.81099956	8.101887978	8.437960088	7.006372087	7.264598356	6.945248342
2968	GABBR2	6.205548911	7.920650595	7.818901676	4.672425342	3.944858446	5.133399125
2973	GABRA3	5.933100475	5.339850003	6.746850183	4.10433666	5.381975479	4.554588852
2974	GABRA5	7.499048598	6.236492618	5.765534746	5.402585758	5.599912842	4.485426827
2979	GABRD	9.371341048	10.14006286	8.996897126	7.361943774	7.381110294	7.345183447
2987	GAD2	7.635536752	7.379811544	7.531381461	6.87897051	5.859224162	6.530601415
2997	GAL3ST1	10.75321675	10.06245095	9.833838844	8.743824607	8.207990433	6.749534268
3000	GALK1	7.275193334	7.381975479	6.722466024	6.078951341	6.62058641	6.327328083
3002	GALNS	12.19033398	12.30771312	11.82479967	10.90335467	11.12547805	11.43084454
3008	GALR2	7.581953751	8.54303182	8.087993146	6.617651119	6.449561375	6.881419908
3011	GAMT	8.001689668	8.705977902	9.217957698	7.654636029	7.807354922	7.696272084
3013	GAP43	8.921245889	8.999436337	9.22568946	6.159871337	7.038918989	5.730639956
3021	GAS2L1	12.80793848	13.10446771	11.75371818	10.82121593	11.1027631	11.69779293
3027	GATA2	11.05736565	10.78804535	10.64074202	8.956158321	9.298979001	10.40989473
3029	GATA4	8.102763097	8.124121312	8.327777171	7.880195729	7.22881869	6.98982022
3042	GBX1	7.371558863	7.124121312	6.663913842	5.765534746	5.590961241	5.711494907
3044	GC	6.352264173	6.593951284	4.255500733	3.744161096	4.03562391	3.232660757
3048	GCDH	9.770663893	9.999154423	9.961956068	9.375039431	8.813781191	9.181152257
3053	GCHFR	9.241029774	9.968234784	9.545929769	8.953032377	8.458611673	7.365447589
3054	GCK	6.928370323	7.481395824	7.01346226	5.332707934	5.925999419	6.183883459
3055	GCKR	6.565292521	7.694183743	6.727920455	5.520422249	6.114783447	6.213347282
3065	GDF10	7.772479538	6.28077077	7.632631752	5.730639956	4.026800059	5.672425342
3066	GDF11	6.558420713	7.808964175	8.28748153	5.498250868	5.057450272	6.882643049
3068	GDF5	7.114783447	7.507001733	7.405141463	6.689299161	6.285402219	6.169925001
3071	GDPD5	10.49914828	10.77680312	10.24031433	7.756222713	8.606220121	8.925702781
3080	GFRA1	5.548436625	7.801546703	6.43629512	4.209453366	6.10433666	3.87774425
3081	GFRA2	8.58458675	7.767191303	7.514911265	5.8008999	6.30560579	5.746850183
3087	GGH	8.711494907	8.626439137	9.152284842	8.131856961	8.029563314	7.204571144
3093	GH2	8.765534746	7.495855027	8.595070954	6.777419716	7.386005585	6.239677953
3109	GJA8	10.43671154	9.354469792	8.280306806	7.296457407	7.86727874	7.168922782
3111	GJB1	10.95652136	10.81786305	10.67604521	9.642051693	9.983563697	9.438999719
3112	GJB3	8.078951341	8.199672345	7.782015335	6.663913842	6.962317655	6.437960088
3115	GJC2	7.842978832	7.86913112	7.397460726	6.582706527	7.328674927	6.704595348
3118	GK2	6.211401637	6.424586226	4.822730148	3.897240426	4.270528942	4.112700133
3123	GLDC	7.111657346	7.338067798	6.821455119	5.944858446	6.307428525	5.942514505
3127	GLI2	7.373735202	8.015415052	6.790511412	6.141596278	6.01346226	5.882643049
3138	GLRX	10.0379587	10.3586512	10.80065727	9.850968151	9.386509204	9.583270851
3139	GLRX3	8.062316027	8.455738186	5.949534933	6.864186145	4.517275693	3.44625623
3148	GM2A	9.719046504	9.819460628	9.934096264	8.802435585	9.267957084	9.132371199
3151	GMFG	11.61811015	10.74584236	10.6407872	9.992513535	10.14159628	10.27496047
3160	GNAI2	14.51709726	14.25708578	14.87648337	13.27750536	13.59032974	14.15420895
3163	GNAO1	8.651171193	8.997931971	7.807783802	7.552028099	7.732223741	6.221748153
3167	GNAT2	8.914385132	8.315149562	8.134939643	6.66106548	7.131342539	6.456149035
3173	GNB3	9.766197597	9.60788509	8.937153095	8.558420713	8.735809848	8.424481253
3176	GNG11	12.39556091	11.71694804	12.37449615	11.51022021	11.0968469	11.33511117
3180	GNG7	10.27099606	9.522189175	9.785452468	7.014578465	8.896029603	9.055011227
3189	GNRH2	9.74028673	9.394248311	8.614341763	7.268658955	8.108001646	8.28169825
3205	GP1BA	8.849248703	8.965784285	8.684047262	7.90147032	7.070389328	6.86913112
3207	GP2	11.65190378	11.82646904	11.33996132	10.21613956	10.88455213	10.31118066
3208	GP5	5.125155131	7.279842694	6.531381461	3.986410935	5.211401637	5.063934306
3209	GP9	7.673132372	8.366322214	8.093813673	7.146695948	7.14363831	7.332707934
3223	GPLD1	8.954777925	8.908592573	8.508190931	7.810356982	7.441006995	7.37995533
3236	GPR143	8.273329387	10.17841587	8.671717965	8.501837185	6.758889433	5.736063628
3237	GPR15	10.60668281	10.47907289	10.52414989	8.899961067	7.701133155	9.146441392
3238	GPR161	11.03151719	11.46763917	11.10608262	10.42234445	10.48542683	10.3617245
3239	GPR162	6.972692654	7.539158811	7.024585638	5.070389328	5.646738698	4.738767837
3241	GPR171	8.200162974	8.34739991	9.153805336	4.44625623	7.813139851	6.037821465
3242	GPR176	6.46760555	6.961160258	5.623515741	5.495055528	4.608809243	5.133399125
3244	GPR182	7.529040056	8.777419716	8.907791998	6.938991439	7.375039431	7.437127844
3248	GPR3	10.44506659	10.31531941	9.760387299	8.40599236	9.335613665	8.917521265
3249	GPR31	7.929554316	8.368942914	7.882643049	7.321026129	7.237448996	6.985272714
3255	GPR45	7.610286657	8.255500733	8.375908263	5.517275693	4.765534746	6.163901214
3256	GPR50	7.914684105	8.417852515	8.174426394	7.545350645	7.399171094	7.328226119
3257	GPR56	12.7455903	12.50526573	13.70697079	11.5574637	12.25381795	12.05541802
3259	GPR64	8.215775653	5.799605422	6.392317423	3.906890596	4.62058641	4.958842675
3269	GPSM3	10.55975946	10.32102613	10.94749083	8.342963574	9.318768743	10.30138187
3276	GRAMD1B	8.991805255	7.940460429	8.094077686	7.096978636	7.112178834	5.95070169
3279	GRAP2	10.24345131	10.35424938	9.485024233	8.988873815	8.635536752	8.666401554
3281	GRB14	6.8008999	7.912889336	8.124121312	6.437960088	7.001126665	5.725195817
3284	GREB1	8.727920455	8.225448469	6.682292371	6.697662633	5.06608919	6.630813152
3285	GREM1	9.988542682	9.550939132	9.302524692	9.069584028	8.516487981	8.71596199
3295	GRIN2A	9.520422249	9.592083234	8.48864354	7.985272714	7.364572432	7.77478706
3297	GRIN2C	8.512937943	8.099873766	7.941341105	6.125155131	7.140062856	6.610286657
3298	GRIN2D	7.255500733	6.909293086	6.312882955	6.589463893	5.173926932	4.977279923
3300	GRIP1	7.279842694	7.977852308	7.488241843	4.906890596	6.068240861	4.189824559
3301	GRIP2	11.32769298	11.30015233	11.20493788	10.3452389	10.19303247	10.20291966
3307	GRM2	11.48487323	11.65414371	10.92392168	10.44480784	10.38726344	10.66284637
3312	GRM8	7.98982022	4.981852653	5.749534268	4.590961241	4.392317423	3.722466024
3316	GRPR	8.537218401	8.437960088	8.655351829	7.265849421	8.00337736	7.597680144
3320	GSK3A	11.70191287	11.75622271	10.94471206	10.39831616	10.67939213	10.68158982
3363	GUCA2A	7.024585638	7.389738879	6.6043679	5.930737338	5.520422249	5.87774425
3369	GUCY2D	8.333602628	8.683345562	9.907040869	8.011227255	7.739443098	7.027905997
3387	GZMH	9.418906731	10.10472978	8.881725791	8.175923742	8.436711542	7.813139851
3409	HAL	9.09434165	9.910792613	8.599912842	6.159871337	7.586464526	8.140574178
3410	HAO1	9.084276911	9.144403327	8.322378867	6.616181231	7.578938713	7.648177796
3411	HAP1	12.31001627	11.9165886	10.83605036	10.36675933	10.29714555	10.63780222
3412	HAPLN1	7.559185866	5.64385619	5.157852169	3.40599236	3.459431619	3.137503524
3424	HBB	11.97077099	12.09391268	13.43089026	11.39172691	11.14233047	10.33427329
3427	HBE1	9.508983185	9.964485274	9.306061689	7.448735798	8.226893814	8.723831566
3441	HCK	9.42195961	8.892998093	10.30006651	7.939873012	7.743151394	8.585525943
3442	HCLS1	11.32547412	10.78389859	10.95666655	10.06837523	10.34185236	10.22544847
3444	HCN4	9.426055045	7.753551055	7.659639187	6.900866808	6.712870868	5.768184325
3446	HCRT	10.03452388	10.44635963	9.487438113	8.364572432	9.109308317	9.036723106
3447	HCRTR1	7.698357406	8.016251155	7.094869433	6.586464526	6.704595348	6.449561375
3483	HGFAC	8.573268478	9.041111535	8.793440743	6.729280846	7.925406083	5.266786541
3488	HIC1	9.031218731	8.831307244	7.123086751	7.366322214	6.496654083	6.316507819
3493	HIP1	9.501638179	9.539934245	9.145677455	8.118941073	8.861086906	8.480992104
3505	HIST1H1T	8.09011242	8.900263044	9.088523257	6.851749041	6.055282436	3.776103988
3510	HIST1H2AH	7.157852169	7.115823977	7.559950613	5.563768278	6.703211467	5.364572432
3511	HIST1H2AK	7.589463893	9.759388894	7.978996396	6.553053253	6.574404309	7.027905997
3524	HIST1H3D	4.66106548	7.22881869	7.282625134	3.95419631	4.977279923	2.827819025
3526	HIST1H3I	7.744161096	8.693138438	7.883254231	5.752213368	7.004501392	7.363696745
3542	HLA-DOB	9.217957698	9.649435829	9.206770189	8.677014857	8.658211483	8.001689668
3565	HMGA1	7.723831566	8.342074668	8.486633935	6.046578367	7.350497247	6.506208389
3566	HMGA2	7.054739967	8.507596454	7.648537346	5.249824549	7.222553427	5.394033895
3569	HMGB3	6.462706751	5.9795681	7.007868243	4.977279923	5.141596278	3.944858446
3574	HMGCS2	10.67056774	10.51264171	9.972549067	8.635173947	8.22881869	8.532550739
3582	HMHA1	11.35996913	10.1859904	10.82081718	9.238643576	9.46454575	8.87682387
3587	HMX1	7.880195729	9.57251076	8.297374861	6.04220656	6.849248703	6.915281866
3591	HNF4A	7.242538677	7.757111945	6.315904187	5.591958511	6.379089453	5.990198381
3627	HOXB1	9.687375683	10.10551571	8.096978636	5.680886921	6.802193217	4.882643049
3631	HOXB5	10.13788771	10.57080444	10.04575966	9.404077136	9.044667331	9.713042771
3633	HOXB7	11.43452398	10.99166356	10.45779126	9.350276229	9.823048729	9.856581151
3634	HOXC11	9.966217028	8.786923022	9.888286628	8.920650595	8.528258743	7.921840937
3637	HOXC6	9.979425195	9.906740307	9.209047063	8.977947588	8.848831349	8.410239331
3640	HOXD13	9.946760097	10.4812949	9.833048196	8.589463893	9.012903833	8.459021704
3645	HPCA	7.376776572	7.947198584	7.906890596	6.921245889	6.402585758	6.321928095
3650	HPN	12.68277518	12.43533168	13.20744145	11.72208173	11.60964047	11.16251721
3654	HPX	10.34784279	10.21613956	8.741466986	8.625708843	8.05853297	7.730639956
3655	HR	8.598796925	8.348728154	8.693138438	7.216260837	7.132371199	8.214319121
3658	HRG	9.410239331	9.825117794	8.724854875	7.966937979	8.13442632	8.338513555
3664	HS6ST1	9.244720599	9.265263413	9.036448385	8.109830654	8.423746229	8.70994538
3672	HSD17B3	8.704249502	9.793278158	9.963474124	7.724513853	7.137503524	4.807354922
3681	HSF2BP	6.004501392	5.026800059	4.862947248	4.548436625	4.169925001	3.64385619
3682	HSF4	10.96090695	11.32268869	10.66813154	10.13602985	10.10184439	10.25479243
3690	HSPA1L	9.409603082	8.889047583	8.157346935	8.233140296	7.118941073	7.379378367
3703	HSPB6	8.459021704	6.726558779	6.745506266	5.832890014	4.944858446	5.730639956
3719	HTR3A	8.259978594	9.173302362	8.154058596	7.879889522	7.60399717	7.070925945
3720	HTR4	9.36208979	8.902073579	9.195166955	8.159534837	8.438237119	8.533069985
3721	HTR6	11.00168967	11.13044186	10.67074476	9.727239777	9.360408175	8.46515823
3729	HYAL1	10.90131947	11.16490693	11.02621219	9.110091752	9.25325658	9.126962535
3730	HYAL2	15.09863664	14.72424204	14.17446541	13.3040518	13.08777773	13.49266689
3740	ICA1	9.422800647	9.746094384	9.088125692	8.510961919	8.401306206	8.375039431
3742	ICAM2	12.66433617	12.27092775	13.12227248	11.78873179	11.6501991	11.87475087
3744	ICAM4	9.770003091	9.928074173	8.388878339	8.76851518	7.481395824	7.652486495
3745	ICAM5	6.953032377	9.223036338	8.124121312	7.001126665	6.770829046	5.965784285
3752	ID1	15.71089412	15.64421964	14.89523445	14.44744683	14.2577878	14.64012064
3753	ID2	8.017921908	7.361943774	8.021812824	6.191799501	6.345183447	5.364572432
3789	IFNA16	8.168922782	8.606220121	7.758223215	7.204571144	6.627898616	5.557655155
3792	IFNA4	6.610286657	6.09592442	5.153805336	4.733354341	5.22881869	4.465974465
3799	IFNG	7.876925755	8.596562497	8.577302681	7.55433252	6.821455119	6.571373436
3804	IFRD2	9.912589991	9.911841356	10.64664871	8.830356747	8.365010077	9.718532876
3805	IFT140	10.06083101	9.903881846	8.550362015	7.114783447	7.752213368	7.937815169
3812	IGF2	10.18102799	11.33007655	10.50471969	9.689648608	9.533913701	9.495455333
3816	IGFALS	8.564911611	9.000845082	8.720757277	7.40173285	7.868513924	8.011786331
3821	IGFBP5	14.63088708	14.79181407	15.43479598	13.96570133	14.19289997	14.1957067
3822	IGFBP6	8.938403424	9.781359714	9.394033895	7.075746538	7.713558356	6.509379149
3828	IGHD	6.571373436	7.900263044	8.331812684	6.30560579	5.680886921	6.592457037
3849	IGLL1	7.363696745	7.422064766	7.328226119	4.161887682	5.251719093	4.797012978
3853	IGSF1	9.301267541	8.316960287	8.437960088	6.474111514	7.364572432	7.984133595
3857	IHH	8.710462074	8.452035274	8.881878708	7.043300754	8.257152089	7.229299509
3883	IL18RAP	6.255500733	6.666756592	6.123086751	5.409390936	5.711494907	5.100136671
3887	IL1R2	8.969530424	9.749701857	8.964052011	6.357552005	8.68264352	8.113742166
3899	IL2RG	9.847057346	10.11217883	8.700092875	8.314243347	7.544578117	6.518849829
3904	IL4	7.610286657	8.492053457	8.189083258	7.043300754	7.052568051	7.061776198
3907	IL5RA	8.499646606	7.989536421	8.778734244	6.332707934	7.938697461	6.381975479
3912	IL7R	9.477859434	9.901319466	8.41806342	7.903279342	8.000563443	8.087197616
3913	IL9	7.682292371	6.276124405	8.480992104	6.006746832	5.378511623	4.491853096
3922	IMPA2	10.70156638	10.67586885	10.95586782	9.736571053	9.565863696	9.652486495
3925	IMPG1	6.97384084	6.545350645	7.094869433	4.862947248	4.694880193	2.263034406
3933	INHA	8.426264755	8.173926932	9.228698461	7.09434165	7.030115331	7.196233261
3935	INHBB	7.352264173	8.043300754	7.540709263	5.974988112	6.387155718	5.930737338
3936	INHBC	10.62104451	11.76714991	10.08135028	9.054197294	8.03562391	8.158357226
3937	INPP1	10.88271946	10.87098112	10.53201494	9.507398241	9.342963574	9.833759798
3939	INPP4B	8.903881846	5.100136671	4.716990894	3.392317423	3.786596362	1.887525271
3942	INPP5D	10.451005	10.60130653	10.76304634	9.559377091	9.405354234	9.308566567
3946	INPP5K	11.92725945	12.1119833	11.63784749	10.33561366	10.39917109	10.9947777
3948	INS	9.793603309	8.662490364	10.03066714	8.968666793	7.437127844	7.098032083
3951	INSL3	9.956376157	10.16766903	8.659817551	7.501837185	8.293701542	7.479780264
3953	INSM1	7.05202456	8.290018847	8.303780748	4.459431619	4.689299161	6.776103988
3969	IQCB1	9.213833283	9.354690169	8.794740761	8.447496547	8.389308673	8.099084761
4002	ISLR	11.66511381	11.92536899	11.47644245	10.95288682	10.72127011	10.53167387
4012	ITGA5	11.45012868	10.42111808	11.1596191	10.3427414	9.860155835	10.09605624
4017	ITGAD	9.58458675	8.805421446	9.316055209	5.762880293	7.278914019	8.22881869
4020	ITGAM	6.586464526	6.493455201	5.842978832	5.189824559	4.921245889	5.205548911
4028	ITGB4	9.096056239	8.302867361	8.810892912	6.66106548	7.581577216	7.538770938
4034	ITIH1	9.339404658	9.953323449	9.881419908	6.812498225	8.89056829	8.692092375
4037	ITIH4	9.993363012	10.3254179	9.77939106	9.20261362	8.197708158	8.75087444
4039	ITM2A	10.14172399	10.81826261	9.799929151	8.764539899	8.630813152	9.785452468
4044	ITPKB	11.31101032	11.09222858	10.92592526	9.589838376	10.23613381	10.60640521
4047	ITPR2	9.551035296	9.909443109	9.11504365	8.578372691	8.276357079	8.768349762
4048	ITPR3	11.20261362	11.02787145	10.42961596	9.851280558	9.657586418	9.727665238
4057	JADE3	9.281234585	9.385646735	9.260449141	8.182890893	8.338959175	7.846744023
4080	KALRN	8.340962764	6.444600814	7.064473329	5.777419716	5.806066226	5.892391026
4082	KANK3	12.82875136	11.76644609	12.06988607	11.25467435	11.197831	11.56610162
4093	KAZALD1	6.809928866	7.200653436	6.955359305	5.501439145	5.892391026	5.64385619
4103	KCNAB2	10.74957617	10.2570342	10.64858228	9.740118043	9.337621902	9.409815196
4105	KCNB2	7.882031608	9.680711143	8.684047262	6.782670659	7.038918989	7.60659028
4107	KCNC3	8.081616583	8.33583694	7.929554316	7.132371199	7.526694846	6.760220946
4108	KCNC4	9.519144788	9.532258508	9.592457037	8.443150765	8.179660328	8.658925511
4113	KCNF1	7.050936965	7.090641752	7.384567923	4.935459748	5.974988112	6.287250643
4115	KCNH1	6.46515823	6.826548487	5.66106548	4.575917361	5.636624621	5.183883459
4119	KCNJ10	7.737416366	7.277054876	6.528258743	6.153805336	5.193771743	4.832890014
4126	KCNJ5	8.976420921	7.896635141	9.264911693	5.956521363	7.540709263	6.509379149
4127	KCNJ6	8.609917445	9.60659028	8.74919903	5.768184325	8.223519087	7.95942242
4130	KCNK1	7.616916363	8.589463893	7.899659026	6.017921908	7.600656308	4.44625623
4131	KCNK2	8.904484098	6.690696444	8.597307691	4.517275693	5.008988783	5.727920455
4139	KCNQ2	6.697662633	8.317638724	8.365228849	6.612499946	5.820178962	6.827183896
4140	KCNQ3	8.873444113	10.07307042	9.608994002	8.483412734	7.913487841	8.653919873
4141	KCNS1	7.587964989	9.215290306	8.309476354	7.292321633	6.310158318	7.030115331
4143	KCNV1	3.584962501	5.449561375	6.517275693	2.786596362	2.700439718	3.03562391
4167	KDM7A	8.239121132	7.675604253	8.214804795	7.479376091	6.148730779	5.232660757
4174	KHDRBS3	9.248876343	9.153552032	9.152284842	8.361505198	8.485024233	7.746178381
4197	KIAA0485	9.230020436	9.066896443	7.866042497	5.99095486	7.592457037	7.089582893
