0	gene	DN	DN	DN	ctrl	ctrl	ctrl
4096	KBTBD2	9.723660944	9.508587112	8.6231499	10.18475139	10.13198554	10.30537779
4136	KCNN3	6.526694846	6.015693807	5.274261661	8.088523257	7.373300197	6.553053253
4158	KDM4A	8.138015753	7.656067274	7.481395824	9.487438113	9.392532094	9.72877085
4161	KDM5A	7.354469792	8.11113567	6.787902559	8.722295241	9.076013877	8.526303606
4188	KIAA0232	10.29001885	10.57686221	10.96830679	11.45840661	11.55818152	11.435514
4189	KIAA0247	10.76909399	10.85416712	10.76113565	11.52052047	11.4871366	11.47197998
4219	KIF11	4.827819025	4.716990894	4.385431037	7.422064766	6.675251386	5.266786541
4238	KIF5B	4.935459748	6.221103725	7.479780264	8.827183896	8.925702781	8.397888508
4240	KIFAP3	8.9795681	9.478971805	8.919459269	10.66017421	10.33058081	9.993079909
4254	KLF10	10.10826308	10.7035143	10.1226986	11.31704511	11.20719739	10.76822569
4271	KLHL9	10.76942464	10.58927662	10.68220457	12.3502486	12.16566075	12.12185725
4278	KLK6	10.19905882	9.4749227	11.96253456	12.80007076	12.68680689	13.17525325
4279	KLK7	7.93191939	8.204571144	8.558420713	10.48683502	10.63897886	11.14414837
4342	KTN1	10.94844024	11.78348939	11.17267752	11.96260686	12.27493136	12.12767197
4369	LANCL1	10.43306377	10.28817397	9.400025518	11.55069869	11.47253854	11.28777009
4373	LARGE	10.25514663	9.767687899	9.545350645	10.94551699	10.69601121	10.81000923
4412	LEPROT	10.68356488	10.86550131	10.88542947	12.38769426	12.75319585	13.33296661
4422	LGALS8	10.04698755	10.39446269	10.20835631	11.8985636	11.64372093	11.14784089
4461	LINC00837	6.470862199	6.969242604	7.630813152	8.836681593	9.119200527	7.762215916
4476	LITAF	10.45182928	10.77355135	11.40151954	11.7675017	11.98065728	11.50759645
4583	LOC103344931	8.76420813	8.948659246	9.106170317	11.15393197	11.29427611	11.64241277
4599	LOX	9.237448996	9.102238194	9.080284578	11.80779765	11.62903781	10.66159998
4600	LOXL1	9.414473836	8.989252565	9.313563311	10.08308037	10.51855481	10.82217246
4616	LPL	8.757223311	9.985984208	9.393390457	11.7054164	11.54211292	11.8909862
4624	LRIG1	6.671010241	7.905387005	7.334049768	8.985699652	8.556697635	8.658925511
4652	LRRFIP1	8.984703267	9.917521265	9.671717965	10.44107673	10.68544964	10.16603752
4661	LSM3	9.248402006	9.281002696	8.102238194	10.70822173	10.6656024	10.30959004
4667	LSR	5.744161096	5.09592442	9.235056863	8.957392293	9.244125943	9.382407876
4680	LTN1	7.570614722	8.489245876	7.647098607	8.445221817	8.977136792	9.059479665
4681	LUC7L3	10.33583694	10.52101146	9.844078028	11.29800527	11.37704781	11.09321947
4715	MAFF	5.213347282	6.183883459	8.697315122	10.41098127	10.20236874	8.463933011
4736	MAGI2	4.87282876	8.824322351	9.015415052	11.42232762	11.72919586	11.02160465
4753	MANBA	8.527867927	7.77016832	8.865733271	9.594324604	9.587964989	9.579693063
4758	MAP1B	7.57112007	7.73966789	7.646498229	9.50322946	9.757390009	9.695808211
4859	MCL1	11.68415687	11.40197278	10.49934763	12.9800503	12.81899152	12.35167084
4865	MCM6	10.20224629	10.91505773	10.49924796	12.2932992	11.94588272	12.5016133
4871	MDFIC	8.796364138	9.663380202	9.151777655	10.05351867	10.32631712	10.16364968
4884	MECP2	9.357991784	10.22713456	9.297374861	10.67101024	11.14031854	11.61654884
4904	MEGF9	9.628080947	9.070120944	9.935607074	11.23750875	11.37117767	10.8587581
4917	METAP1	9.436711542	9.557272223	10.49085088	11.03142552	11.20512122	11.45650843
4923	METTL3	9.772149591	9.30754237	9.318881696	10.27734553	10.45866293	10.06427122
4925	MFAP1	9.73978061	10.21941056	9.687550651	10.5339137	10.99640287	10.79474076
4946	MGAT5	9.712269046	9.680095753	10.27885596	12.49172786	12.19543373	12.36593963
4973	MIPEP	5.705977902	6.610286657	6.376776572	9.180157809	7.647458426	8.493455201
5013	MLEC	10.7228929	11.33784487	10.75980498	11.85619206	11.7925463	12.08723077
5029	MME	10.69853105	10.58524425	11.51574911	15.15943383	14.74767376	14.40629138
5066	MORC3	10.33237228	10.4937554	9.498450341	11.51948883	11.28314624	11.27844946
5155	MTDH	9.304465409	9.510961919	9.214683392	10.25897817	10.34468427	10.53585856
5163	MTHFD2	10.17554955	10.78152365	9.494855584	11.66946088	11.54901451	11.80787813
5167	MTIF2	5.646738698	7.833522636	6.173926932	8.427941333	8.402585758	7.643134662
5172	MTMR3	9.726047819	9.727750315	9.956811732	10.71046207	10.38413617	10.90373124
5174	MTMR6	8.978424465	9.223036338	8.490650349	9.688075426	10.28331991	10.47319838
5182	MTSS1	10.42290574	11.237449	9.878050913	11.99484839	12.03651707	11.99198236
5188	MTX2	6.811214118	7.096978636	5.904484098	9.399598369	9.242221395	8.62058641
5210	MXRA7	10.42574042	10.36555695	10.59142884	12.17738839	11.99834361	11.55928148
5211	MXRA8	12.42820312	12.172365	12.97819205	13.85327056	13.92552662	13.944831
5226	MYD88	9.529040056	10.13198554	9.958697703	11.21880538	10.96296828	10.28308835
5238	MYH9	13.18564978	12.98788573	13.19044202	14.27536796	14.5844928	14.97075302
5240	MYL12A	11.89113814	12.74211993	11.75618101	13.26740119	13.58210669	13.1383358
5249	MYL9	12.29946562	11.93457547	12.88059753	14.15938258	14.18129205	14.70426031
5250	MYLK	10.05406159	9.592083234	10.52522715	12.04237758	12.10587578	11.63617144
5256	MYO1B	9.44232151	9.995767151	8.826548487	12.51199967	12.43988282	11.88562012
5258	MYO1D	7.622051819	8.726218159	9.312656099	9.945590147	10.44470433	10.38219169
5259	MYO1E	9.9893945	9.813941482	11.10112214	11.65499397	11.36166968	11.85700903
5261	MYO5A	5.355791547	5.352264173	4.339850003	7.348728154	6.124121312	5.917670434
5267	MYOF	9.848309957	8.417008587	9.446049407	10.96152204	10.95477793	10.49705344
5292	NAB1	10.38446	9.903881846	9.465974465	11.17729495	11.16024962	10.82017896
5296	NACC2	7.257387843	8.026246773	8.812498225	9.695576306	10.00295562	10.32046211
5304	NAMPT	8.684397984	7.21042783	6.617651119	9.782998209	10.1544384	8.994636291
5310	NARS	11.55401319	11.60144582	11.21844215	11.99095486	12.13063491	12.43918158
5320	NBN	9.966217028	9.9479291	9.191306019	11.06096607	11.07340521	10.52287573
5339	NCKAP1	11.08533967	10.50143915	10.52757475	11.39890398	11.62269247	11.81977993
5348	NCOA6	9.228097163	9.191552781	9.678424083	10.51914479	9.975561406	10.11829223
5356	NDN	8.621685607	5.112700133	9.03919324	10.81008958	10.83999107	10.52923532
5358	NDRG1	11.51500986	12.45920106	12.37989275	13.38894559	13.16320938	13.00095068
5366	NDUFA5	9.035898787	9.480386311	8.30833903	9.661956197	9.957827561	10.10747865
5390	NEBL	8.086401646	8.070120944	8.009408761	8.005484202	11.45397792	11.18558784
5393	NECAP1	9.056908618	8.616548844	7.556122818	9.617100087	9.591896296	9.824799669
5397	NEDD9	9.436086864	9.29553937	7.507001733	11.2025524	10.95150329	9.833364507
5405	NEK7	9.789207575	10.18499928	9.108785791	10.81706359	11.34129643	11.01806105
5406	NEK9	9.772149591	10.43712784	9.668707738	10.83999107	10.90463462	10.65901474
5412	NEO1	6.268658955	7.287250643	9.296686825	9.516881891	9.765700488	9.065281486
5422	NFASC	10.14957693	10.02111879	10.75176664	12.14439249	12.13876232	12.54150806
5426	NFATC3	9.550682536	9.375401363	9.633842759	10.37984728	10.38402821	10.07690376
5429	NFE2L1	11.7866372	11.44775481	12.14882609	12.9742891	12.80602594	12.98999757
5430	NFE2L2	10.06123617	10.12114495	10.6720717	11.02091051	11.16622586	10.92748169
5431	NFE2L3	5.078951341	7.099084761	7.368069877	9.267254872	9.408754313	7.865423978
5526	NPHS1	10.00856868	10.46352437	11.05541802	13.27680778	13.3066456	12.79344074
5537	NPTN	10.57374185	11.78985964	10.90101771	12.67445712	13.09867365	12.79883628
5580	NRIP1	9.210671344	9.268658955	8.225448469	11.25290192	10.93221475	9.943393929
5596	NT5E	6.859224162	4.548436625	6.203592714	7.450386479	8.022367813	9.847213982
5600	NTNG1	9.350644426	9.011227255	9.742421613	11.84444411	11.64039544	11.15429029
5609	NUCB1	12.32738423	11.37509375	12.60954814	13.25678365	13.09997236	13.61588248
5624	NUP160	7.417008587	6.294620749	5.605849867	8.097505456	7.66106548	7.9795681
5636	NUPR1	9.844705764	9.498250868	10.76925933	10.78275255	10.86839817	11.93873421
5644	NXT2	4.517275693	3.827819025	5.289096702	7.839203788	7.106432078	6.87036472
5646	OAS1	6.100136671	7.46515823	7.73369328	11.73990716	11.67167374	9.153805336
5659	ODC1	9.764374024	10.29191891	10.88668731	11.85484891	11.89089123	11.67897419
5687	OPTN	9.637228577	9.845176387	9.516684949	11.21714951	11.13427614	10.63882776
5715	OSER1	6.83541884	7.656782364	5.040015679	8.98669535	8.672425342	7.965784285
5719	OSMR	9.164278438	8.937079513	8.055282436	9.795552678	9.745926375	9.620219826
5722	OTC	5.683696454	6.586464526	6.105384749	7.098558518	7.55880334	6.897845456
5724	OTUD4	12.09272411	11.66293535	10.40492866	12.81658371	12.77377797	12.79439556
5753	PADI2	6.822730148	6.622051819	7.328226119	7.732676223	8.556506055	8.1017131
5756	PAFAH1B1	10.19364856	10.68417879	10.25709314	11.42786279	11.1552926	11.22228172
5765	PAK1	7.419960178	7.810250286	7.288173968	10.23703066	10.26455989	9.728515784
5770	PALLD	11.08174972	11.96881077	11.05195661	14.19086637	14.35799178	13.80251637
5772	PAM	11.27227986	11.27461111	11.11054856	13.34214413	13.37340896	13.70913768
5773	PAMR1	8.150762744	6.390598906	5.652486495	9.362820526	9.462093229	9.65731845
5775	PANK3	6.004501392	7.63008507	5.692092375	8.709428501	8.195249158	7.541483864
5778	PAPOLA	6.22881869	8.415741768	8.135965742	9.258330473	9.334943631	8.658211483
5781	PAPSS1	8.844548856	10.11009175	9.628992257	10.98541504	10.91774501	10.33483193
5793	PARP1	9.460455896	9.468216732	9.712441021	10.22875858	10.49735289	10.50610919
5798	PARVA	10.70615063	10.59674883	11.20567109	12.20838679	12.1589252	12.92217554
5802	PAWR	7.957392293	8.081882837	8.020702204	9.104205595	8.981852653	8.626256598
5850	PCMT1	9.118422024	9.960050166	9.667170633	10.74575835	10.48921175	10.57918958
5851	PCMTD2	4.169925001	7.876516947	4.548436625	7.887525271	8.25124569	8.142107057
5856	PCNXL4	4.517275693	6.584962501	5.9795681	7.392317423	7.256444596	7.90147032
5883	PDE4B	5.495055528	7.099084761	7.753551055	9.871597266	9.83447105	8.585713709
5896	PDGFA	9.789859641	9.804453736	9.57184743	11.04691936	10.82698536	11.19549525
5906	PDIA3	10.69392249	10.70908381	9.62516088	11.49280456	11.61263816	11.64646871
5908	PDIA6	8.90101771	9.338959175	9.341630009	10.23080103	10.2183816	9.960870764
5916	PDLIM5	9.126898024	9.884132352	8.752129721	10.87309801	11.06420384	10.55125164
5918	PDPN	8.484621527	8.468013034	8.970681128	9.59531959	9.388232597	10.53737955
5943	PEX11B	9.12902537	9.564530601	9.033423002	10.14784089	9.998026216	10.25124569
5946	PEX14	6.74281467	8.286788759	8.326878855	9.529430554	9.807193898	9.197216693
5967	PFN2	9.930072007	10.12295738	10.33309943	12.25809487	12.23045582	12.40011894
6008	PHLPP2	8.068778278	7.80928581	8.171427027	9.169423979	9.307883849	8.725536678
6013	PHYHIP	12.19997901	11.50501756	12.43410693	13.23794188	13.25678365	13.5322098
6024	PICALM	10.73843009	11.99968297	10.65374078	12.31820384	12.27571714	12.13262825
6051	PIKFYVE	10.1063012	9.622783966	9.220378328	10.56738573	10.31854281	10.62232642
6090	PLA2G15	7.230741003	7.069315495	7.394891366	9.071194179	9.328899279	9.133655993
6099	PLA2R1	7.726899318	8.046851165	7.498649788	10.91584204	10.97477307	10.72024426
6112	PLCE1	8.052568051	8.236970886	8.671010241	12.44387597	12.25183742	12.20609861
6114	PLCG2	9.987406143	10.34828554	10.49230387	12.68338943	12.83533988	11.5765552
6142	PLOD2	8.947783026	9.133912814	7.643134662	10.57667329	10.70632333	10.4236412
6147	PLS3	9.103550093	9.914385132	8.73386272	10.97462969	11.27911722	10.52253249
6148	PLSCR1	9.616916363	9.807193898	10.60917874	13.24515157	13.2968732	11.64934601
6155	PLXNB2	12.68698193	12.16226543	12.90504848	13.44517008	13.46213158	13.80502839
6192	PODXL	14.63166591	14.59774997	14.08050944	16.18333492	16.05840402	15.52050512
6240	POSTN	10.72340497	11.02700749	12.26100772	12.30634655	12.27181315	13.41308576
6269	PPFIA4	9.760719947	9.921989661	9.635899466	10.46240002	11.22466497	10.74037107
6281	PPIP5K1	6.309248961	6.560714954	5.596935142	7.307428525	7.955359305	7.24697806
6290	PPM1H	8.667111542	8.994919089	9.656424863	10.07988474	10.46055828	9.746178381
6313	PPP2CB	11.7867597	11.70334126	11.5574637	12.95059235	13.12660769	12.4783146
6316	PPP2R2A	10.41061035	10.16653972	9.835181951	11.12957281	10.94152451	10.64123893
6347	PRCP	12.33603228	12.37400701	11.75888943	13.3356974	12.97303362	12.77624795
6354	PRDX6	9.819221104	10.36883381	9.502036164	11.36079223	11.34518345	10.83194056
6357	PREPL	9.014578465	9.034798963	7.733354341	11.21061047	11.09163373	10.8744435
6371	PRKACB	5.773468928	8.16540952	7.937226674	8.64385619	8.985272714	8.92421868
6374	PRKAR1A	11.95365083	12.29412273	11.48316077	13.17499323	13.29901622	12.6060195
6377	PRKAR2B	7.828453874	8.622417939	8.742140985	10.16641418	10.03946744	9.794740761
6384	PRKCI	8.956618062	9.046760056	8.737641474	9.946321477	10.44315076	11.18582505
6393	PRKG2	5.189824559	5.812498225	4.770829046	6.692092375	7.073606041	6.336283388
6403	PRMT2	9.438583956	9.150847263	9.709543264	10.05835167	10.21888528	10.11165735
6437	PRRC2B	10.23864358	10.40801123	10.48683502	11.264208	11.12534889	11.60320905
6466	PSIP1	9.749031382	9.838731212	9.006746832	10.54501271	10.7300455	10.45691906
6469	PSMA2	9.286211196	9.315828851	8.428150768	10.22809716	9.97792384	9.760054574
6470	PSMA3	10.84956148	10.64006414	9.319897877	12.17866485	11.82001936	11.09790044
6485	PSMC2	10.17530004	10.64304445	10.30355246	10.95157614	11.18413149	11.1221809
6492	PSMD10	10.14618679	9.93855045	10.06703094	11.20731943	11.0454184	10.6213193
6516	PTDSS1	11.51678342	11.28447712	11.33309943	12.10702087	12.08497443	12.18580462
6522	PTGDS	12.23080103	11.43422841	14.39632114	15.42258485	15.29161787	14.57132603
6526	PTGER4	9.232181058	8.591335336	9.057450272	10.95568623	10.84983511	10.63367641
6548	PTP4A2	11.11569395	11.43543587	11.25529418	11.96702807	12.02439518	12.12404051
6552	PTPN11	8.689997971	9.375546241	8.146186791	10.06599902	9.640546099	10.24535423
6554	PTPN13	10.30856657	10.30446541	8.275891694	11.31350663	11.36498273	10.81169579
6555	PTPN14	8.872520985	6.598424761	6.368069877	9.275426158	8.751209288	9.15304529
6559	PTPN21	7.955649908	8.57194221	6.635173947	9.321702656	9.306517445	9.124509081
6564	PTPN7	9.022367813	9.126446365	9.921692198	10.52434582	10.31174832	10.98900415
6570	PTPRD	8.600160459	9.389953933	9.088788239	11.44245941	11.38929039	10.67695582
6580	PTPRO	8.792139552	8.523365924	9.169173402	12.23827038	12.35815667	11.68450757
6597	PVR	8.486432821	9.732506644	9.362491806	10.05365442	10.08819196	10.45213826
6599	PVRL2	11.80586476	10.92814822	11.90335467	12.9357728	12.28019079	12.65416609
6623	R3HDM2	10.15646235	9.754887502	10.07507797	10.94200126	10.89996107	10.45460775
6632	RAB21	9.208965886	8.928962441	8.338959175	10.10930832	9.540128039	9.652844973
6647	RAB3GAP1	9.791244302	10.08281434	9.697315122	10.76954861	10.66422504	10.4804368
6654	RAB5A	9.814181884	10.13082793	9.714846515	10.73733186	10.74961806	10.39617662
6666	RABGAP1L	8.531576406	8.85237345	8.477353527	10.92744465	10.99830835	10.57194221
6668	RABGGTB	8.395748328	8.408966552	8.98982022	9.601956451	9.106955457	9.564911611
6675	RAD1	7.146695948	7.930145948	7.352264173	8.565292521	7.999436337	8.349612972
6679	RAD23B	9.516290986	9.761218776	9.151904468	10.46286009	10.63617144	10.44475609
6680	RAD50	6.978996396	5.76420813	6.105384749	7.917670434	7.469641817	8.655172912
6692	RAG1	5.289096702	5.988684687	5.221103725	6.125155131	7.924812504	6.543805176
6694	RAI14	8.096451624	9.394462695	8.928074173	10.53886792	10.55775087	10.34762137
6733	RARRES2	10.93803579	10.17804233	12.46696863	13.35291242	13.08776116	13.37517522
6790	RCAN1	8.063934306	8.397460726	9.345183447	10.52786793	10.82408363	10.30309576
6801	RDX	9.854790482	10.18821793	8.836997109	11.10250067	11.26628877	11.12140401
6837	RFTN1	7.700439718	8.866660751	9.279146244	9.82527683	9.683170083	10.33985
6851	RGS10	8.016622229	8.313790025	8.701479748	9.45224124	8.990198438	9.20985931
6872	RHEB	9.541193437	9.684222633	9.521011464	10.82857288	10.54240316	10.27210486
6877	RHOBTB2	7.976707312	8.548436625	8.484218708	10.57089929	10.41859055	9.907791998
6883	RHOQ	9.508190931	9.504521085	9.254083779	9.905387005	10.58590145	10.15488138
6916	RNF11	9.648717087	10.33594857	9.811535252	11.18722834	11.58759002	11.01052811
6921	RNF13	6.970393538	8.862947248	7.637349411	9.835892502	9.67930415	9.784634846
6934	RNF40	8.899054756	7.744833837	10.06393431	10.19463375	10.19918155	10.52640143
6935	RNF41	7.924812504	7.944858446	8.543805176	9.192292814	8.735725245	9.709600815
6944	RNMT	8.038370332	6.499845887	6.224966365	8.215290306	8.261624836	8.084276911
6985	RPA3	7.374170076	8.945590147	8.310612782	9.125671763	9.393604969	9.324180547
7038	RPN2	10.99527251	10.31072638	11.25496954	12.47580941	11.86302471	12.41180225
7070	RPS6	12.64696365	12.87975554	12.63861692	13.35606676	13.18326319	13.94949846
7089	RRAS2	7.848831349	8.329721455	8.390312144	9.378728358	8.993126908	8.705401883
7105	RSAD2	8.355791547	8.670656249	6.918863237	13.12596229	13.27302335	7.931328485
7106	RSBN1	8.383704292	7.377644358	7.166916252	9.12902537	9.072266615	8.296916207
7137	RYR3	9.273096224	8.744497506	7.630813152	10.78814734	10.90124403	10.08135028
7159	SACM1L	9.324180547	10.05663772	9.204571144	10.77848786	11.0610336	10.94317412
7167	SAMD4A	6.378511623	6.38024459	8.081616583	8.277054876	8.718019065	8.361505198
7173	SARAF	10.12295738	10.67481018	9.324180547	11.31690374	11.25933134	11.10125349
7178	SART3	10.44573912	10.1690481	10.21650337	11.1508262	11.54124185	11.22966002
7186	SBSPON	9.581577216	9.724002168	9.334496768	11.63725883	11.9560857	11.2718715
7188	SCAF11	8.245552706	9.052568051	8.150762744	9.681853315	9.364244112	9.67542783
7229	SCRN1	5.804776378	9.325305455	10.12373344	10.88950396	11.24114898	10.72749507
7233	SDC2	5.346956889	6.447909749	7.833522636	8.73369328	9.249350524	9.232900547
7235	SDC4	10.66186715	10.19537221	11.36473656	11.93660114	12.40668334	12.99779694
7263	SEC61G	9.335613665	10.07280253	8.443358004	10.13057056	10.72758016	10.4152136
7267	SECTM1	7.194756854	7.731319031	8.459021704	10.68044744	10.9489512	9.860000598
7276	SEMA3C	7.862637358	7.146695948	5.215290306	8.990103964	9.559281481	8.630631166
7282	SEMA5A	10.72425803	10.61111704	11.47294463	13.95206323	14.15266908	14.02468952
7298	SERINC1	10.84838821	11.29266673	10.38284014	11.98163863	12.12850994	11.70269217
7300	SERINC5	5.350497247	6.61176256	7.94016675	10.37666806	10.7046818	10.75538835
7317	SERPINB8	5.548436625	6.936637939	5.432959407	8.189330401	7.921245889	7.142617655
7325	SERPING1	14.04205262	13.71546871	14.09931493	15.00446189	14.81161552	14.35733894
7327	SERPINI1	8.814742667	7.071462363	6.195741293	8.767191303	8.80928581	9.284939742
7346	SF3B3	6.283551423	6.145677455	6.361066489	6.62935662	7.508587112	7.422064766
7372	SH2B1	9.339850003	9.581200582	9.630813152	10.18908326	10.28470845	10.2593902
7385	SH3GLB1	10.43660745	10.9482212	10.75747335	11.33114088	11.50238431	11.39526635
7398	SHOC2	8.662134275	9.795552678	8.361943774	10.45635442	10.83802206	10.52209107
7408	SIK1	5.638073837	9.024862627	8.769507291	12.13711923	12.00077468	8.861707287
7422	SIX1	6.378511623	6.586464526	6.294620749	7.698357406	7.593951284	7.063934306
7431	SKP1	10.92507222	11.38208359	10.50635717	11.9863576	12.28155337	12.05975004
7443	SLC12A3	6.574404309	6.928370323	8.297374861	8.980139578	8.906289347	9.465566405
7473	SLC20A1	8.699051844	9.979710991	9.552669098	10.34784279	10.46444365	10.29140096
7474	SLC20A2	8.251482411	7.776433032	8.727409977	9.77626852	9.247096776	9.65803292
7483	SLC22A4	5.412781525	4.683696454	3.632268215	7.62935662	6.804776378	6.985272714
7493	SLC25A14	6.649615459	7.157852169	7.546122759	8.113742166	8.424586226	8.063395081
7511	SLC26A4	6.345183447	7.36719631	5.727920455	8.144658243	8.813460557	7.616181231
7519	SLC2A3	10.63144992	10.39135101	11.2469187	12.55502044	12.07102654	11.04220656
7583	SLC7A8	11.09901899	11.1776064	12.55466079	13.08359567	13.23438336	12.43975298
7603	SLK	10.11074429	9.729790662	9.981852653	12.25032803	11.87969811	10.78741287
7618	SMARCA1	9.581388911	9.321928095	8.754553506	10.42846486	10.29001885	10.12683351
7619	SMARCA2	10.42647443	10.61148594	9.626256598	11.16229691	11.42576665	11.77344832
7667	SNCB	5.951867504	7.407692649	6.608809243	8.4400386	8.485024233	8.345627012
7691	SNRPG	10.68115055	11.17186482	10.83597143	11.63549141	11.76892864	11.73547141
7711	SOCS3	7.283088353	7.6727789	8.440453944	8.961739073	8.408117408	8.878817285
7715	SOD1	12.00786824	12.14650504	12.07159644	12.74428726	12.69093647	12.69507601
7783	SPINT2	11.40530104	10.4314976	11.96322123	12.59730769	12.20004033	12.31466821
7785	SPOCK1	9.00506308	9.304465409	6.974988112	11.9956965	12.28433252	11.36736014
7786	SPOCK2	11.4604047	11.21662462	13.84099423	15.43028266	15.47568277	14.59621888
7807	SPTLC1	10.7077905	11.19087408	10.00112667	11.67401567	11.7866372	11.6262566
7809	SPTSSA	9.301381872	9.413522156	8.962028393	10.05419729	9.951066108	9.898979205
7830	SRP9	10.95666655	11.79352203	11.22019692	12.10744595	12.19429517	12.13996696
7843	SRSF10	8.406205005	8.286557762	7.806710718	9.471472004	9.063799519	9.004501392
7845	SRSF3	10.4900486	10.24745286	10.30799766	11.31543264	10.9162527	11.13615805
7852	SS18	9.154185209	9.635536752	9.890340286	10.50347794	10.79352203	10.25933134
7854	SSB	10.40928485	10.58233019	10.24579036	11.30788385	11.13795173	11.31379003
7856	SSBP2	4.491853096	6.070389328	7.927185358	9.520815086	9.271229563	8.800252806
7887	ST3GAL6	8.801223338	8.588339861	9.184875343	11.89625671	11.73885226	11.51362891
7907	STARD7	12.25136406	12.20786846	12.26611305	13.28823166	12.90914305	13.15404277
7909	STAT1	9.610655774	9.747941195	10.03325091	13.11918026	12.99861246	10.65445702
7931	STK24	10.77082905	11.27891402	10.90974311	12.02462026	12.06039196	11.73454028
7946	STRAP	9.877437522	10.45542997	10.4487358	10.92540608	11.07400763	11.03190793
7952	STX11	7.634689822	8.048759312	8.011040476	8.57251076	8.88366144	8.588964182
7961	STX7	9.562624039	10.23517656	10.20579325	11.43811608	10.8482317	11.36790612
7967	SUB1	9.554780687	9.957682486	9.900715891	11.2182605	10.94537068	11.18797059
7973	SULF1	7.194756854	6.593951284	9.530211233	11.5549725	11.6165029	12.01666902
8005	SYCP2	5.296457407	5.402585758	3.678071905	7.008988783	7.362820526	6.966937979
8021	SYNJ2	8.130827934	8.398743692	8.060695932	8.63481105	9.34251919	8.894817763
8023	SYNPO	13.21755639	13.07744998	13.970425	14.95006829	14.9721833	13.88620146
8065	TAF4	6.314696526	6.560714954	5.318316841	7.911691582	7.296457407	8.185866545
8084	TAPBP	12.8110736	12.49877443	13.28693311	14.21469098	14.06003725	13.75506491
8087	TARDBP	10.65803292	10.61259209	10.97856747	11.45012868	11.72024426	11.74626237
8091	TATDN2	7.241268177	7.785942819	9.016251155	9.962028393	9.550939132	9.875134981
8092	TAX1BP1	10.65351688	10.92198966	10.54269335	11.70152307	11.77801551	11.6574971
8104	TBC1D9B	9.636443366	10.01861748	11.14987411	11.54703911	11.43306377	11.2721632
8105	TBCA	10.17455123	10.33516701	9.741635516	10.85689234	11.25650357	11.46193981
8106	TBCB	10.83352264	10.93678515	11.31605521	11.92373602	11.73148875	11.7751164
8130	TCEB1	11.36550227	10.88950396	11.23098111	11.74819285	11.99088397	12.19463375
8138	TCF21	7.982423227	9.116343961	10.42773187	12.34598731	12.50176256	12.86354747
8143	TCF7L2	8.470048726	8.374604819	8.424166289	9.995625842	9.078684546	10.07400763
8166	TEAD4	9.460865404	8.510566389	8.663202279	9.767522386	10.00436094	10.19377174
8175	TENM1	5.189824559	6.307428525	3.944858446	7.641690523	7.394033895	8.547665748
8220	TGFBR3	10.97770923	11.298979	11.30902153	13.53286726	13.1572206	13.66813154
8247	THSD7A	9.112700133	9.033423002	9.127994321	11.74890563	11.7714482	11.49685378
8260	TIMP1	11.8621724	11.92161782	12.69485843	13.47416223	13.37226653	14.06535723
8265	TIPRL	5.799605422	6.830356747	7.159871337	8.558420713	8.119459934	7.967514481
8276	TLE4	7.50422312	8.162139528	7.092757141	9.440350119	9.364463	8.920650595
8277	TLK1	9.242935895	9.195003027	9.190318548	10.56090598	10.29576893	10.08361229
8278	TLK2	10.32350518	9.988826677	9.76884596	10.81338039	10.86959384	10.83336451
8296	TM9SF4	8.705632387	9.305149746	9.401306206	9.74281467	10.08347933	9.891176125
8303	TMED10	10.5074478	10.89988556	10.56085822	11.91404871	12.18451896	12.20186355
8306	TMED5	9.124121312	8.481395824	9.006466343	10.52228727	10.41869595	10.36817904
8314	TMEM123	10.57070958	11.78582025	10.40758644	12.07921809	12.31197531	12.05032483
8329	TMEM259	10.34218581	9.335613665	10.71123677	11.47765709	11.1836974	11.37378957
8334	TMEM5	6.426264755	5.956521363	8.097505456	8.11997861	8.660709039	9.027629592
8390	TNNC1	6.74281467	7.432959407	7.301953395	10.51747255	10.44821957	11.31814734
8392	TNNI1	7.974988112	9.159871337	10.62990299	11.16522107	11.20059214	11.35562639
8396	TNNT2	7.803485376	7.592457037	9.729110867	11.61378946	11.72864332	11.9037689
8406	TOB1	9.864650457	10.34018392	9.721099189	11.52346394	11.57412044	11.31729955
8411	TOM1L2	10.0745429	8.284477118	8.648177796	10.42259043	11.02146585	11.45553272
8412	TOMM20	10.58674598	10.70381708	10.77988347	11.99721477	11.45213826	11.84784036
8430	TOX4	8.731997787	6.437960088	8.027905997	9.986410935	9.625343558	9.891176125
8462	TPX2	7.749534268	7.287250643	7.216260837	8.403438163	8.082149041	8.296457407
8475	TRAF5	8.835734632	9.602513297	9.030805055	10.23798668	10.00161931	9.810651961
8482	TRAM2	10.10210694	10.7190465	10.49245409	12.41399807	12.27195901	12.00828855
8500	TRIB2	12.43697175	12.10341896	13.02491456	13.7109732	13.38952379	13.69322013
8508	TRIM22	9.428569547	6.94602899	7.892391026	10.80992887	10.95143043	9.171927354
8522	TRIM44	9.146016948	9.563196272	8.77950039	10.54750478	10.38363194	10.33751041
8553	TSC22D3	11.82644918	11.82312836	10.77318043	13.1261398	12.97966634	12.81931093
8563	TSPAN3	10.46801303	10.45368219	10.7855342	11.30868032	11.69348696	11.55271712
8569	TSPAN8	5.837943242	6.424586226	5.947198584	8.461888664	8.656067274	8.170926525
8576	TSPYL4	9.221103725	8.502235115	8.974127743	10.60362634	10.64060647	10.52032402
